TAG,Inicio,Target_4H,Duracao_Ciclo_Minutos,Hora_Inicio,Dia_Semana,Sintomas_Ultimas_24H,Sintomas_Ultimas_4H,Sintomas_Ultimas_2H,Razao_Agravamento_4H,Aceleracao_Aguda_2H
CA65936,2025-03-14 22:14:52,0,45.133335,22,4,0.0,0.0,0.0,0.0,0.0
CA65934,2025-04-15 17:35:21,0,0.71666664,17,1,1050.0,173.0,100.0,0.1647619,0.5780347
CA65931,2025-03-05 14:24:06,0,35.9,14,2,0.0,0.0,0.0,0.0,0.0
CA5926,2025-06-27 10:02:36,0,4.116667,10,4,788.0,123.0,58.0,0.15609138,0.4715447
PE3796,2025-01-31 21:37:05,0,22.916666,21,4,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-06 19:27:59,0,16.2,19,3,0.0,0.0,0.0,0.0,0.0
PE3799,2025-02-27 16:31:40,0,28.333334,16,3,0.0,0.0,0.0,0.0,0.0
CA65932,2025-04-08 12:57:35,1,2.4166667,12,1,4435.0,209.0,157.0,0.047125142,0.75119615
CA65789,2025-03-19 06:46:11,0,5.5833335,6,2,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-15 01:00:00,0,60.0,1,5,0.0,0.0,0.0,0.0,0.0
CA5927,2025-04-25 07:00:00,0,19.166666,7,4,343.0,75.0,30.0,0.2186589,0.4
CA65790,2025-05-25 10:00:00,0,29.116667,10,6,1212.0,220.0,114.0,0.18151815,0.5181818
CA65790,2025-06-09 11:41:56,0,5.2,11,0,1212.0,220.0,114.0,0.18151815,0.5181818
CA65790,2025-01-08 17:27:37,0,20.416666,17,2,0.0,0.0,0.0,0.0,0.0
PE3798,2025-01-09 19:00:00,0,27.466667,19,3,0.0,0.0,0.0,0.0,0.0
CA65930,2025-04-02 16:00:00,0,60.0,16,2,508.0,17.0,1.0,0.033464566,0.05882353
CA65790,2025-02-26 02:00:00,0,36.816666,2,2,0.0,0.0,0.0,0.0,0.0
CA65902,2025-02-13 08:00:00,0,1.9,8,3,0.0,0.0,0.0,0.0,0.0
CA65916,2025-02-25 11:00:00,0,60.0,11,1,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-31 04:15:33,0,44.45,4,0,0.0,0.0,0.0,0.0,0.0
PE3795,2025-06-13 20:46:52,0,13.133333,20,4,76095.0,14279.0,6081.0,0.18764701,0.42587015
CA65908,2025-04-23 07:00:00,0,60.0,7,2,127.0,52.0,52.0,0.40944883,1.0
CA5927,2025-04-02 18:22:52,1,7.85,18,2,287.0,15.0,12.0,0.05226481,0.8
CA65917,2025-05-10 01:00:00,0,60.0,1,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-01-06 07:13:56,0,46.066666,7,0,0.0,0.0,0.0,0.0,0.0
CA65915,2025-01-27 13:00:00,0,23.35,13,0,0.0,0.0,0.0,0.0,0.0
PE3783,2025-01-07 17:00:00,0,60.0,17,1,0.0,0.0,0.0,0.0,0.0
CA65929,2025-06-09 13:00:00,0,60.0,13,0,850.0,133.0,63.0,0.15647058,0.47368422
CA65909,2025-06-02 23:00:00,0,60.0,23,0,647.0,97.0,40.0,0.14992271,0.41237113
PE3785,2025-01-10 01:00:00,0,60.0,1,4,0.0,0.0,0.0,0.0,0.0
CA65921,2025-02-08 17:39:51,0,20.15,17,5,0.0,0.0,0.0,0.0,0.0
CA65916,2025-01-29 14:00:00,0,60.0,14,2,0.0,0.0,0.0,0.0,0.0
CA65924,2025-01-05 16:00:00,0,60.0,16,6,0.0,0.0,0.0,0.0,0.0
CA65902,2025-06-26 03:00:00,0,60.0,3,3,16.0,16.0,16.0,1.0,1.0
PE3795,2025-04-22 09:42:15,0,17.75,9,1,62241.0,8189.0,5258.0,0.13156922,0.64208084
CA65929,2025-03-17 17:32:57,0,5.3166666,17,0,0.0,0.0,0.0,0.0,0.0
CA65924,2025-04-22 11:00:00,0,42.35,11,1,379.0,159.0,66.0,0.41952506,0.41509435
CA65931,2025-01-22 00:00:00,0,60.0,0,2,0.0,0.0,0.0,0.0,0.0
CA65932,2025-05-16 18:50:29,0,9.166667,18,4,3567.0,48.0,48.0,0.013456686,1.0
CA65936,2025-01-08 16:23:00,0,37.0,16,2,0.0,0.0,0.0,0.0,0.0
CA65908,2025-01-15 18:00:00,0,2.9666667,18,2,0.0,0.0,0.0,0.0,0.0
CA65789,2025-03-01 05:26:58,0,3.05,5,5,0.0,0.0,0.0,0.0,0.0
CA65925,2025-01-27 12:36:09,0,18.983334,12,0,0.0,0.0,0.0,0.0,0.0
CA65932,2025-04-15 19:00:00,0,60.0,19,1,1397.0,544.0,324.0,0.38940588,0.5955882
CA5926,2025-02-27 01:00:00,0,59.85,1,3,0.0,0.0,0.0,0.0,0.0
CA65937,2025-02-08 05:00:00,0,40.35,5,5,0.0,0.0,0.0,0.0,0.0
CA65923,2025-06-15 22:00:00,0,60.0,22,6,135.0,48.0,24.0,0.35555556,0.5
CA5927,2025-03-24 22:05:53,0,9.566667,22,0,0.0,0.0,0.0,0.0,0.0
CA65924,2025-06-14 10:09:39,0,6.75,10,5,953.0,43.0,29.0,0.04512067,0.6744186
CA65928,2025-03-26 17:00:00,0,48.0,17,2,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-05 11:00:00,0,60.0,11,2,0.0,0.0,0.0,0.0,0.0
CA65930,2025-04-08 10:39:19,0,0.21666667,10,1,900.0,39.0,37.0,0.043333333,0.94871795
CA65932,2025-04-15 21:36:05,1,2.2,21,1,1678.0,343.0,330.0,0.20441002,0.96209913
PE3785,2025-03-31 01:00:00,0,60.0,1,0,0.0,0.0,0.0,0.0,0.0
PE3797,2025-04-10 19:00:00,0,60.0,19,3,74263.0,10042.0,3065.0,0.13522212,0.30521807
PE3798,2025-04-11 21:00:00,0,35.516666,21,4,35470.0,7.0,7.0,0.00019734987,1.0
CA65933,2025-03-15 18:32:39,0,1.0333333,18,5,0.0,0.0,0.0,0.0,0.0
CA65901,2025-04-27 10:00:00,0,60.0,10,6,0.0,0.0,0.0,0.0,0.0
CA65929,2025-01-22 00:00:00,0,60.0,0,2,0.0,0.0,0.0,0.0,0.0
CA5927,2025-02-27 01:00:00,0,60.0,1,3,0.0,0.0,0.0,0.0,0.0
CA65901,2025-05-15 06:00:00,0,60.0,6,3,0.0,0.0,0.0,0.0,0.0
CA65790,2025-01-08 11:00:00,0,60.0,11,2,0.0,0.0,0.0,0.0,0.0
PE3796,2025-02-21 03:18:20,0,41.666668,3,4,0.0,0.0,0.0,0.0,0.0
CA65790,2025-03-14 22:43:57,0,16.05,22,4,0.0,0.0,0.0,0.0,0.0
PE3798,2025-05-23 05:03:26,0,39.783333,5,4,9543.0,150.0,67.0,0.015718328,0.44666666
CA65934,2025-04-19 23:38:31,1,0.96666664,23,5,368.0,55.0,26.0,0.14945652,0.47272727
CA65908,2025-05-10 09:00:00,0,60.0,9,5,127.0,52.0,52.0,0.40944883,1.0
CA65901,2025-01-07 20:00:00,0,60.0,20,1,0.0,0.0,0.0,0.0,0.0
CA65901,2025-03-16 02:00:00,0,60.0,2,6,0.0,0.0,0.0,0.0,0.0
CA65915,2025-01-21 23:00:00,0,41.366665,23,1,0.0,0.0,0.0,0.0,0.0
CA65921,2025-01-11 08:00:00,0,60.0,8,5,0.0,0.0,0.0,0.0,0.0
CA65926,2025-04-06 19:45:15,0,0.05,19,6,567.0,63.0,31.0,0.11111111,0.4920635
CA65935,2025-03-20 11:00:00,0,8.666667,11,3,0.0,0.0,0.0,0.0,0.0
CA65902,2025-03-13 16:18:42,0,39.316666,16,3,0.0,0.0,0.0,0.0,0.0
PE3795,2025-05-01 10:00:00,0,19.016666,10,3,76095.0,14279.0,6081.0,0.18764701,0.42587015
CA65909,2025-03-01 22:18:59,0,2.1333334,22,5,0.0,0.0,0.0,0.0,0.0
PE3797,2025-05-22 01:27:42,0,1.3,1,3,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA0000,2025-04-14 22:00:00,0,60.0,22,0,0.0,0.0,0.0,0.0,0.0
CA65909,2025-03-21 11:56:35,0,3.4166667,11,4,0.0,0.0,0.0,0.0,0.0
CA65925,2025-04-25 23:23:29,0,5.9,23,4,681.0,112.0,48.0,0.16446403,0.42857143
CA65930,2025-02-18 05:00:00,0,60.0,5,1,0.0,0.0,0.0,0.0,0.0
CA65932,2025-06-19 07:33:57,0,10.966666,7,3,3567.0,48.0,48.0,0.013456686,1.0
PE3795,2025-01-20 05:00:00,0,60.0,5,0,0.0,0.0,0.0,0.0,0.0
CA0000,2025-04-11 09:00:00,0,60.0,9,4,0.0,0.0,0.0,0.0,0.0
CA65923,2025-01-17 20:37:25,0,17.0,20,4,0.0,0.0,0.0,0.0,0.0
PE3798,2025-04-17 13:00:00,0,13.6,13,3,21488.0,6200.0,1791.0,0.28853312,0.28887096
CA65934,2025-01-20 11:34:41,0,12.466666,11,0,0.0,0.0,0.0,0.0,0.0
CA65923,2025-03-24 00:00:00,0,60.0,0,0,0.0,0.0,0.0,0.0,0.0
CA65933,2025-01-05 23:00:00,0,52.166668,23,6,0.0,0.0,0.0,0.0,0.0
CA65908,2025-05-28 01:00:00,0,60.0,1,2,127.0,52.0,52.0,0.40944883,1.0
CA65917,2025-03-12 03:00:00,0,60.0,3,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-06-29 18:00:00,0,60.0,18,6,668.0,132.0,66.0,0.19760479,0.5
CA5927,2025-02-03 19:00:00,0,60.0,19,0,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-24 05:14:36,0,11.183333,5,0,0.0,0.0,0.0,0.0,0.0
PE3796,2025-03-17 14:00:00,0,36.266666,14,0,0.0,0.0,0.0,0.0,0.0
PE3784,2025-05-12 03:00:00,0,60.0,3,0,0.0,0.0,0.0,0.0,0.0
PE3784,2025-01-05 07:00:00,0,60.0,7,6,0.0,0.0,0.0,0.0,0.0
PE3785,2025-05-19 17:00:00,0,60.0,17,0,0.0,0.0,0.0,0.0,0.0
CA65930,2025-06-13 01:00:00,0,60.0,1,4,802.0,102.0,28.0,0.12718205,0.27450982
CA65929,2025-06-03 13:56:04,0,3.9333334,13,1,850.0,133.0,63.0,0.15647058,0.47368422
CA65922,2025-04-21 23:15:22,0,0.18333334,23,0,817.0,133.0,89.0,0.1627907,0.66917294
CA65928,2025-03-19 14:39:15,0,13.383333,14,2,0.0,0.0,0.0,0.0,0.0
CA65918,2025-03-18 17:00:00,0,60.0,17,1,0.0,0.0,0.0,0.0,0.0
CA65918,2025-04-20 03:00:00,0,60.0,3,6,0.0,0.0,0.0,0.0,0.0
PE3799,2025-03-05 04:42:43,0,17.283333,4,2,0.0,0.0,0.0,0.0,0.0
CA65921,2025-01-23 07:57:09,0,2.85,7,3,0.0,0.0,0.0,0.0,0.0
CA65932,2025-01-23 04:41:22,0,18.633333,4,3,0.0,0.0,0.0,0.0,0.0
CA5926,2025-04-02 10:00:00,0,60.0,10,2,782.0,115.0,55.0,0.14705883,0.47826087
CA65789,2025-01-16 07:54:49,0,5.1833334,7,3,0.0,0.0,0.0,0.0,0.0
CA65789,2025-06-20 15:00:00,0,31.25,15,4,314.0,54.0,27.0,0.17197452,0.5
CA5926,2025-01-29 11:51:08,0,1.3666667,11,2,0.0,0.0,0.0,0.0,0.0
CA65917,2025-01-29 03:00:00,0,60.0,3,2,0.0,0.0,0.0,0.0,0.0
CA65931,2025-03-27 23:50:32,0,9.466666,23,3,0.0,0.0,0.0,0.0,0.0
CA65921,2025-01-23 15:39:40,0,4.15,15,3,0.0,0.0,0.0,0.0,0.0
CA65908,2025-03-20 08:17:26,0,42.566666,8,3,0.0,0.0,0.0,0.0,0.0
CA65934,2025-06-07 12:00:00,0,48.616665,12,5,536.0,37.0,28.0,0.06902985,0.7567568
PE3785,2025-05-29 14:00:00,0,60.0,14,3,0.0,0.0,0.0,0.0,0.0
CA65916,2025-06-26 03:21:36,0,9.416667,3,3,0.0,0.0,0.0,0.0,0.0
CA65934,2025-02-14 14:00:00,0,20.116667,14,4,0.0,0.0,0.0,0.0,0.0
CA65923,2025-03-20 20:00:00,0,60.0,20,3,0.0,0.0,0.0,0.0,0.0
CA65929,2025-01-08 16:00:00,0,1.6166667,16,2,0.0,0.0,0.0,0.0,0.0
PE3788,2025-06-07 15:00:00,0,60.0,15,5,0.0,0.0,0.0,0.0,0.0
CA65925,2025-06-08 18:00:00,0,60.0,18,6,2120.0,405.0,184.0,0.19103773,0.454321
CA65792,2025-03-09 03:00:00,0,42.25,3,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-02-27 18:56:32,0,2.5333333,18,3,0.0,0.0,0.0,0.0,0.0
CA65789,2025-03-24 17:44:48,0,15.2,17,0,0.0,0.0,0.0,0.0,0.0
CA65789,2025-03-02 06:17:53,0,5.983333,6,6,0.0,0.0,0.0,0.0,0.0
PE3788,2025-04-30 08:00:00,0,60.0,8,2,0.0,0.0,0.0,0.0,0.0
CA65928,2025-03-31 17:00:00,0,18.683332,17,0,0.0,0.0,0.0,0.0,0.0
CA65923,2025-01-09 17:00:00,0,18.6,17,3,0.0,0.0,0.0,0.0,0.0
CA65925,2025-05-21 22:00:00,0,60.0,22,2,2120.0,405.0,184.0,0.19103773,0.454321
CA5926,2025-05-01 11:00:00,0,29.216667,11,3,788.0,123.0,58.0,0.15609138,0.4715447
CA65923,2025-04-03 05:58:16,0,1.7333333,5,3,904.0,182.0,105.0,0.20132743,0.5769231
CA65928,2025-04-28 04:00:00,0,31.716667,4,0,1522.0,255.0,125.0,0.16754271,0.49019608
CA65925,2025-04-06 12:00:00,0,60.0,12,6,870.0,132.0,126.0,0.15172414,0.95454544
CA65921,2025-04-07 23:00:00,0,1.1,23,0,329.0,53.0,20.0,0.16109422,0.3773585
PE3798,2025-05-30 17:51:20,0,8.666667,17,4,9543.0,150.0,67.0,0.015718328,0.44666666
PE3799,2025-05-24 00:30:32,0,29.466667,0,5,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65930,2025-04-04 04:00:00,0,16.016666,4,4,1721.0,464.0,136.0,0.2696107,0.29310346
CA65937,2025-05-21 19:00:00,0,60.0,19,2,526.0,81.0,41.0,0.1539924,0.50617284
CA65928,2025-06-08 02:13:11,0,8.983334,2,6,1511.0,258.0,148.0,0.17074785,0.5736434
PE3798,2025-03-24 05:31:23,0,0.8,5,0,0.0,0.0,0.0,0.0,0.0
CA65921,2025-06-07 00:00:00,0,43.816666,0,5,945.0,157.0,76.0,0.16613756,0.48407644
PE3796,2025-04-24 06:37:41,0,17.65,6,3,28349.0,4827.0,2246.0,0.17027056,0.46529937
CA65915,2025-04-21 17:40:05,0,19.916666,17,0,1121.0,180.0,99.0,0.16057092,0.55
PE3798,2025-03-26 16:00:00,0,2.4,16,2,0.0,0.0,0.0,0.0,0.0
CA65792,2025-02-18 12:23:10,0,31.683332,12,1,0.0,0.0,0.0,0.0,0.0
CA65931,2025-04-06 16:00:00,1,24.616667,16,6,1334.0,223.0,105.0,0.16716641,0.47085202
CA65915,2025-01-16 18:21:54,0,1.5333333,18,3,0.0,0.0,0.0,0.0,0.0
CA65923,2025-03-11 08:00:00,0,0.9166667,8,1,0.0,0.0,0.0,0.0,0.0
CA65936,2025-06-15 15:50:22,0,1.1166667,15,6,1501.0,262.0,121.0,0.1745503,0.46183205
PE3788,2025-01-26 13:00:00,0,60.0,13,6,0.0,0.0,0.0,0.0,0.0
CA65928,2025-01-10 19:00:00,0,60.0,19,4,0.0,0.0,0.0,0.0,0.0
CA65934,2025-01-24 15:00:00,0,60.0,15,4,0.0,0.0,0.0,0.0,0.0
CA65930,2025-05-04 05:00:00,0,0.93333334,5,6,802.0,102.0,28.0,0.12718205,0.27450982
CA65937,2025-04-03 18:33:37,1,26.383333,18,3,452.0,125.0,72.0,0.27654868,0.576
CA65908,2025-04-08 11:00:00,0,60.0,11,1,30.0,30.0,30.0,1.0,1.0
CA65909,2025-02-17 14:00:57,0,3.8666666,14,0,0.0,0.0,0.0,0.0,0.0
CA65921,2025-03-28 05:00:00,0,60.0,5,4,0.0,0.0,0.0,0.0,0.0
CA65920,2025-02-03 15:00:00,0,60.0,15,0,0.0,0.0,0.0,0.0,0.0
CA65925,2025-02-15 08:00:00,0,49.65,8,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-04-08 17:00:00,1,25.516666,17,1,471.0,81.0,37.0,0.17197452,0.45679012
CA65927,2025-04-03 04:02:20,1,7.616667,4,3,611.0,57.0,37.0,0.09328969,0.64912283
CA65933,2025-05-04 20:44:53,0,15.116667,20,6,247.0,88.0,43.0,0.3562753,0.48863637
CA5926,2025-06-12 05:00:00,0,60.0,5,3,788.0,123.0,58.0,0.15609138,0.4715447
CA65909,2025-04-05 17:50:13,0,9.783334,17,5,788.0,115.0,67.0,0.14593908,0.5826087
CA65902,2025-06-04 00:00:00,0,60.0,0,2,16.0,16.0,16.0,1.0,1.0
CA65909,2025-03-30 21:00:00,0,39.833332,21,6,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-15 19:00:00,0,57.383335,19,5,0.0,0.0,0.0,0.0,0.0
CA65909,2025-06-20 23:45:32,0,14.466666,23,4,647.0,97.0,40.0,0.14992271,0.41237113
CA65935,2025-04-23 23:14:54,0,7.9,23,2,979.0,150.0,79.0,0.15321757,0.52666664
CA65933,2025-01-30 14:02:26,0,56.816666,14,3,0.0,0.0,0.0,0.0,0.0
CA65923,2025-03-26 03:00:50,0,1.15,3,2,0.0,0.0,0.0,0.0,0.0
CA65927,2025-06-02 03:00:00,0,60.0,3,0,310.0,74.0,42.0,0.23870967,0.5675676
PE3799,2025-06-29 17:00:00,0,11.783334,17,6,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65930,2025-01-15 08:00:00,0,60.0,8,2,0.0,0.0,0.0,0.0,0.0
CA65935,2025-03-30 17:21:41,0,27.566668,17,6,0.0,0.0,0.0,0.0,0.0
CA65789,2025-04-16 20:18:09,0,41.85,20,2,199.0,36.0,16.0,0.18090452,0.44444445
CA65922,2025-03-01 10:16:54,0,8.266666,10,5,0.0,0.0,0.0,0.0,0.0
CA65929,2025-01-10 11:49:40,0,1.8666667,11,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-01-10 22:13:53,0,6.733333,22,4,0.0,0.0,0.0,0.0,0.0
CA65933,2025-04-06 20:06:12,0,53.8,20,6,635.0,65.0,26.0,0.10236221,0.4
PE3797,2025-05-21 07:00:00,0,60.0,7,2,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65931,2025-04-16 09:00:00,0,60.0,9,2,555.0,204.0,185.0,0.36756757,0.90686274
CA5927,2025-06-21 07:00:00,0,4.6,7,5,398.0,65.0,39.0,0.16331658,0.6
CA65933,2025-04-25 08:00:00,0,60.0,8,4,622.0,102.0,55.0,0.16398714,0.5392157
CA65922,2025-06-13 06:00:00,0,60.0,6,4,844.0,183.0,118.0,0.21682465,0.64480877
CA65789,2025-06-03 16:40:22,0,11.433333,16,1,314.0,54.0,27.0,0.17197452,0.5
CA65929,2025-06-04 06:18:16,0,41.733334,6,2,850.0,133.0,63.0,0.15647058,0.47368422
CA65915,2025-02-22 04:00:00,0,41.066666,4,5,0.0,0.0,0.0,0.0,0.0
CA65924,2025-02-10 20:00:00,0,10.733334,20,0,0.0,0.0,0.0,0.0,0.0
CA65935,2025-01-12 14:00:00,0,38.9,14,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-02-14 05:01:57,0,0.23333333,5,4,0.0,0.0,0.0,0.0,0.0
PE3788,2025-02-24 18:00:00,0,60.0,18,0,0.0,0.0,0.0,0.0,0.0
CA65922,2025-06-17 08:00:00,0,60.0,8,1,844.0,183.0,118.0,0.21682465,0.64480877
CA65929,2025-02-27 02:01:20,0,1.5833334,2,3,0.0,0.0,0.0,0.0,0.0
CA65926,2025-05-08 11:00:00,0,51.2,11,3,668.0,132.0,66.0,0.19760479,0.5
CA65932,2025-06-23 04:42:49,0,6.85,4,0,3567.0,48.0,48.0,0.013456686,1.0
CA65927,2025-05-05 07:00:00,0,60.0,7,0,310.0,74.0,42.0,0.23870967,0.5675676
CA65937,2025-06-09 02:59:43,0,0.28333333,2,0,526.0,81.0,41.0,0.1539924,0.50617284
CA65933,2025-04-19 11:00:00,0,20.083334,11,5,546.0,84.0,39.0,0.15384616,0.4642857
CA65915,2025-04-29 05:03:14,0,40.25,5,1,1116.0,189.0,99.0,0.16935484,0.52380955
CA65925,2025-05-28 06:10:58,0,49.033333,6,2,2120.0,405.0,184.0,0.19103773,0.454321
CA5927,2025-01-01 20:00:00,0,60.0,20,2,0.0,0.0,0.0,0.0,0.0
CA65925,2025-04-15 05:00:00,0,13.2,5,1,741.0,103.0,42.0,0.13900135,0.407767
PE3785,2025-05-28 17:00:00,0,60.0,17,2,0.0,0.0,0.0,0.0,0.0
CA65908,2025-04-11 19:00:00,0,60.0,19,4,103.0,103.0,40.0,1.0,0.3883495
PE3796,2025-06-05 21:36:15,0,23.75,21,3,44607.0,9771.0,4640.0,0.21904634,0.47487462
PE3783,2025-03-10 14:00:00,0,60.0,14,0,0.0,0.0,0.0,0.0,0.0
CA65915,2025-04-30 17:44:07,0,2.6,17,2,1209.0,231.0,135.0,0.191067,0.58441556
CA65925,2025-05-09 16:00:00,0,60.0,16,4,2120.0,405.0,184.0,0.19103773,0.454321
CA65924,2025-01-06 23:00:00,0,43.466667,23,0,0.0,0.0,0.0,0.0,0.0
CA65932,2025-06-06 06:00:00,0,12.383333,6,4,3567.0,48.0,48.0,0.013456686,1.0
CA65935,2025-04-25 00:27:43,0,0.41666666,0,4,938.0,158.0,83.0,0.1684435,0.5253165
CA65920,2025-04-13 01:00:00,0,60.0,1,6,0.0,0.0,0.0,0.0,0.0
PE3797,2025-05-27 05:00:00,0,2.8,5,1,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65789,2025-03-11 11:00:00,0,0.38333333,11,1,0.0,0.0,0.0,0.0,0.0
PE3796,2025-02-04 04:00:00,0,6.116667,4,1,0.0,0.0,0.0,0.0,0.0
CA65927,2025-04-19 20:41:18,0,3.0333333,20,5,238.0,17.0,14.0,0.071428575,0.8235294
PE3797,2025-01-05 01:32:27,0,5.383333,1,6,0.0,0.0,0.0,0.0,0.0
PE3795,2025-02-23 18:00:00,0,60.0,18,6,0.0,0.0,0.0,0.0,0.0
PE3795,2025-04-12 01:28:56,0,5.35,1,5,53687.0,5896.0,3729.0,0.109821744,0.6324627
CA65927,2025-05-26 16:23:01,0,8.25,16,0,310.0,74.0,42.0,0.23870967,0.5675676
CA65931,2025-02-17 11:42:39,0,17.35,11,0,0.0,0.0,0.0,0.0,0.0
CA65789,2025-04-16 03:43:24,0,16.6,3,2,258.0,47.0,29.0,0.18217054,0.61702126
PE3798,2025-05-21 15:07:58,0,8.666667,15,2,9543.0,150.0,67.0,0.015718328,0.44666666
CA65935,2025-04-29 02:00:00,0,1.3,2,1,1010.0,166.0,85.0,0.16435644,0.5120482
CA65908,2025-06-06 15:00:00,0,60.0,15,4,127.0,52.0,52.0,0.40944883,1.0
CA65789,2025-01-02 19:00:00,0,38.1,19,3,0.0,0.0,0.0,0.0,0.0
CA65934,2025-06-29 11:00:00,0,60.0,11,6,536.0,37.0,28.0,0.06902985,0.7567568
CA65926,2025-04-14 07:49:45,0,10.25,7,0,649.0,94.0,42.0,0.14483821,0.44680852
CA65937,2025-05-02 03:53:30,0,2.4,3,4,526.0,81.0,41.0,0.1539924,0.50617284
CA65935,2025-06-23 08:28:17,0,7.8166666,8,0,912.0,156.0,82.0,0.17105263,0.525641
PE3784,2025-03-23 18:00:00,0,60.0,18,6,0.0,0.0,0.0,0.0,0.0
PE3796,2025-02-12 13:00:44,0,59.266666,13,2,0.0,0.0,0.0,0.0,0.0
PE3799,2025-05-22 01:12:44,0,12.983334,1,3,41015.0,10657.0,5670.0,0.25983176,0.53204465
PE3797,2025-03-14 07:01:28,0,26.883333,7,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-04-02 06:48:06,0,11.9,6,2,1398.0,231.0,99.0,0.16523606,0.42857143
CA5926,2025-04-23 15:00:00,0,60.0,15,2,881.0,155.0,67.0,0.17593643,0.43225807
CA65930,2025-02-09 09:00:00,0,15.316667,9,6,0.0,0.0,0.0,0.0,0.0
CA65915,2025-02-06 12:00:00,0,0.26666668,12,3,0.0,0.0,0.0,0.0,0.0
CA65934,2025-01-22 06:00:00,0,6.4333334,6,2,0.0,0.0,0.0,0.0,0.0
CA65937,2025-02-11 00:00:00,0,60.0,0,1,0.0,0.0,0.0,0.0,0.0
CA65926,2025-02-23 14:28:04,0,15.816667,14,6,0.0,0.0,0.0,0.0,0.0
CA5926,2025-04-14 16:09:14,0,50.766666,16,0,632.0,90.0,43.0,0.14240506,0.47777778
CA5926,2025-05-23 07:37:18,0,22.7,7,4,788.0,123.0,58.0,0.15609138,0.4715447
CA65930,2025-01-13 11:00:00,0,3.2666667,11,0,0.0,0.0,0.0,0.0,0.0
CA65790,2025-05-19 17:46:33,0,13.45,17,0,1212.0,220.0,114.0,0.18151815,0.5181818
CA65931,2025-01-21 01:00:00,0,60.0,1,1,0.0,0.0,0.0,0.0,0.0
CA65909,2025-05-12 12:00:00,0,27.2,12,0,647.0,97.0,40.0,0.14992271,0.41237113
CA65933,2025-06-06 06:18:29,0,41.516666,6,4,247.0,88.0,43.0,0.3562753,0.48863637
CA65935,2025-05-17 17:12:40,0,4.8166666,17,5,912.0,156.0,82.0,0.17105263,0.525641
CA65923,2025-01-12 01:01:52,0,3.3833334,1,6,0.0,0.0,0.0,0.0,0.0
CA65924,2025-04-25 21:00:00,0,60.0,21,4,953.0,43.0,29.0,0.04512067,0.6744186
CA65922,2025-06-29 07:00:00,0,60.0,7,6,844.0,183.0,118.0,0.21682465,0.64480877
CA65931,2025-05-10 08:00:00,0,60.0,8,5,2496.0,672.0,53.0,0.26923078,0.078869045
PE3795,2025-04-15 12:00:00,0,12.333333,12,1,53760.0,10219.0,4805.0,0.19008556,0.47020257
CA65930,2025-06-20 19:00:00,0,47.15,19,4,802.0,102.0,28.0,0.12718205,0.27450982
PE3788,2025-05-20 21:00:00,0,60.0,21,1,0.0,0.0,0.0,0.0,0.0
CA65935,2025-03-05 19:02:16,0,6.133333,19,2,0.0,0.0,0.0,0.0,0.0
CA65933,2025-05-04 06:23:12,0,25.75,6,6,247.0,88.0,43.0,0.3562753,0.48863637
CA0000,2025-03-04 21:00:00,0,60.0,21,1,0.0,0.0,0.0,0.0,0.0
CA5926,2025-03-17 14:21:52,0,10.133333,14,0,0.0,0.0,0.0,0.0,0.0
PE3798,2025-06-28 05:44:25,0,15.583333,5,5,9543.0,150.0,67.0,0.015718328,0.44666666
CA65792,2025-03-20 23:00:00,0,2.4166667,23,3,0.0,0.0,0.0,0.0,0.0
CA65792,2025-05-01 20:34:13,0,2.35,20,3,300.0,86.0,37.0,0.28666666,0.43023255
PE3798,2025-01-14 10:10:34,0,49.433334,10,1,0.0,0.0,0.0,0.0,0.0
CA65924,2025-06-20 01:00:00,0,60.0,1,4,953.0,43.0,29.0,0.04512067,0.6744186
CA65922,2025-04-23 21:00:00,1,13.116667,21,2,620.0,114.0,63.0,0.18387097,0.55263156
CA5927,2025-03-08 14:06:39,0,1.9666667,14,5,0.0,0.0,0.0,0.0,0.0
CA65909,2025-05-27 02:00:00,0,47.3,2,1,647.0,97.0,40.0,0.14992271,0.41237113
CA65928,2025-03-29 09:00:00,0,60.0,9,5,0.0,0.0,0.0,0.0,0.0
CA65901,2025-02-17 06:00:00,0,60.0,6,0,0.0,0.0,0.0,0.0,0.0
CA65929,2025-04-11 14:00:00,0,8.083333,14,4,811.0,125.0,57.0,0.1541307,0.456
